time, timestamp, robot_q__0, robot_q__1, robot_q__2, robot_q__3, robot_q__4, robot_q__5, robot_q__6, robot_dq__0, robot_dq__1, robot_dq__2, robot_dq__3, robot_dq__4, robot_dq__5, robot_dq__6, ee_pos__0, ee_pos__1, ee_pos__2, goal_pos__0, goal_pos__1, goal_pos__2, svalues__0, svalues__1, svalues__2, svalues__3, svalues__4, svalues__5, singular_task_torques__0, singular_task_torques__1, singular_task_torques__2, singular_task_torques__3, singular_task_torques__4, singular_task_torques__5, singular_task_torques__6, motion_task_torques__0, motion_task_torques__1, motion_task_torques__2, motion_task_torques__3, motion_task_torques__4, motion_task_torques__5, motion_task_torques__6, ori_error__0, ori_error__1, ori_error__2, singular_direction__0, singular_direction__1, singular_direction__2, singular_direction__3, singular_direction__4, singular_direction__5, alpha, 
0.0100002, 2025-03-26__18-48-44.099216, 0, -0.436332, 0, -2.35619, 0, 1.8326, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
0.38, 2025-03-26__18-48-44.469274, -0.0163196, -0.39507, 0.0136683, -2.33144, 0.00241173, 2.02677, 0.103233, -0.0840975, 0.21262, 0.0704515, 0.1275, 0.0115583, 0.990017, 0.531944, 0.449424, -0.000983612, 0.392978, 0.39947, -5.59271e-12, 0.381585, , , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0
0.39, 2025-03-26__18-48-44.479273, -0.0171676, -0.392927, 0.0143783, -2.33015, 0.0025286, 2.03673, 0.108589, -0.0854598, 0.215968, 0.0715375, 0.129558, 0.0118168, 1.0012, 0.539177, 0.45191, -0.00104236, 0.39372, 0.39947, -5.59271e-12, 0.381585, , , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0
0.4, 2025-03-26__18-48-44.489278, -0.0180282, -0.390752, 0.0150985, -2.32885, 0.00264806, 2.04679, 0.114013, -0.0866444, 0.218873, 0.072475, 0.131364, 0.0120728, 1.01032, 0.545377, 0.454415, -0.00110262, 0.394484, 0.39947, -5.59271e-12, 0.381585, , , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0
0.41, 2025-03-26__18-48-44.499277, -0.0188999, -0.388551, 0.0158274, -2.32753, 0.00277005, 2.05693, 0.119494, -0.087661, 0.221361, 0.0732729, 0.132933, 0.0123261, 1.01777, 0.550624, 0.456932, -0.00116425, 0.395268, 0.39947, -5.59271e-12, 0.381585, , , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0
0.42, 2025-03-26__18-48-44.509276, -0.0197809, -0.386326, 0.0165635, -2.32619, 0.00289457, 2.06714, 0.125022, -0.0885203, 0.223462, 0.0739411, 0.13428, 0.0125764, 1.02383, 0.555, 0.459459, -0.00122712, 0.396073, 0.39947, -5.59271e-12, 0.381585, , , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0
0.43, 2025-03-26__18-48-44.519275, -0.0206698, -0.384083, 0.0173058, -2.32484, 0.00302157, 2.0774, 0.130591, -0.0892344, 0.225207, 0.0744899, 0.13542, 0.0128228, 1.02878, 0.55859, 0.461991, -0.00129111, 0.396897, 0.39947, -5.59271e-12, 0.381585, , , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0
0.44, 2025-03-26__18-48-44.529274, -0.0215652, -0.381823, 0.018053, -2.32348, 0.00315101, 2.08771, 0.136192, -0.0898157, 0.226627, 0.0749303, 0.136371, 0.0130643, 1.0328, 0.561478, 0.464525, -0.00135611, 0.39774, 0.39947, -5.59271e-12, 0.381585, , , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0
0.45, 2025-03-26__18-48-44.539277, -0.0224657, -0.379551, 0.0188041, -2.32212, 0.00328283, 2.09806, 0.141818, -0.0902767, 0.227755, 0.0752731, 0.13715, 0.0132997, 1.03606, 0.563743, 0.467059, -0.00142201, 0.398601, 0.39947, -5.59271e-12, 0.381585, , , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0
0.46, 2025-03-26__18-48-44.549275, -0.0233703, -0.377269, 0.0195582, -2.32074, 0.00341698, 2.10843, 0.147465, -0.0906301, 0.228622, 0.0755292, 0.137775, 0.0135279, 1.03871, 0.565465, 0.46959, -0.00148873, 0.399481, 0.39947, -5.59271e-12, 0.381585, , , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0
0.47, 2025-03-26__18-48-44.559276, -0.024278, -0.374979, 0.0203144, -2.31936, 0.00355336, 2.11883, 0.153126, -0.0908882, 0.229261, 0.0757091, 0.138261, 0.0137476, 1.04085, 0.566714, 0.472117, -0.00155617, 0.400379, 0.39947, -5.59271e-12, 0.381585, , , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0
