time, timestamp, robot_q__0, robot_q__1, robot_q__2, robot_q__3, robot_q__4, robot_q__5, robot_q__6, ee_pos__0, ee_pos__1, ee_pos__2, goal_pos__0, goal_pos__1, goal_pos__2, collision_state__0, collision_state__1, collision_state__2, collision_state__3, collision_state__4, collision_distance__0, collision_distance__1, collision_distance__2, collision_distance__3, collision_distance__4, collision_closest_point_in_world__0, collision_closest_point_in_world__1, collision_closest_point_in_world__2, collision_closest_distance, constraint_flag, 
0.34, 2025-03-09__19-52-45.567665, -0.0108149, -0.446579, 0.0320319, -2.36495, 0.00228578, 1.84531, 0.810294, 0.384181, 0.00561056, 0.176026, 0.383911, 0.00822835, 0.175566, 0, 0, 0, 0, 0, 0.43762, 0.341942, 0.341311, 0.40887, 0.344534, 0.0531933, 0.000119738, 0.348762, 0.341311, 0
0.35, 2025-03-09__19-52-45.577665, -0.0106552, -0.446662, 0.0329628, -2.36496, 0.00228522, 1.84532, 0.810304, 0.384188, 0.00592977, 0.176052, 0.383911, 0.00822835, 0.175566, 0, 0, 0, 0, 0, 0.437631, 0.341941, 0.341309, 0.40887, 0.344535, 0.0531919, 0.000128247, 0.348767, 0.341309, 0
0.36, 2025-03-09__19-52-45.587672, -0.0105058, -0.44673, 0.0337993, -2.36496, 0.00228974, 1.84531, 0.8103, 0.384188, 0.00622876, 0.176073, 0.383911, 0.00822835, 0.175566, 0, 0, 0, 0, 0, 0.437637, 0.341939, 0.341261, 0.408869, 0.344534, 0.0535595, 0.0622628, 0.34787, 0.341261, 0
0.37, 2025-03-09__19-52-45.597663, -0.0103849, -0.446785, 0.0344762, -2.36496, 0.00228846, 1.84532, 0.810305, 0.384201, 0.00646662, 0.176097, 0.383911, 0.00822835, 0.175566, 0, 0, 0, 0, 0, 0.437644, 0.341942, 0.341222, 0.40887, 0.344535, 0.0535511, 0.0622692, 0.347873, 0.341222, 0
0.38, 2025-03-09__19-52-45.607666, -0.0103118, -0.446818, 0.0350505, -2.36495, 0.00228781, 1.84533, 0.810304, 0.384207, 0.00665698, 0.176112, 0.383911, 0.00822835, 0.175566, 0, 0, 0, 0, 0, 0.437653, 0.341947, 0.341192, 0.408872, 0.344536, 0.0535461, 0.0622732, 0.347875, 0.341192, 0
0.39, 2025-03-09__19-52-45.617667, -0.0102889, -0.446852, 0.0356752, -2.36496, 0.0022871, 1.84534, 0.810302, 0.384211, 0.00684224, 0.17612, 0.383911, 0.00822835, 0.175566, 0, 0, 0, 0, 0, 0.437653, 0.341947, 0.341153, 0.408872, 0.344537, 0.0535442, 0.0622744, 0.347877, 0.341153, 0
0.4, 2025-03-09__19-52-45.627665, -0.0102927, -0.446875, 0.0363536, -2.36497, 0.00228842, 1.84534, 0.810298, 0.384202, 0.00702493, 0.176118, 0.383911, 0.00822835, 0.175566, 0, 0, 0, 0, 0, 0.437649, 0.341944, 0.341108, 0.408872, 0.344537, 0.0535441, 0.0622742, 0.347878, 0.341108, 0
0.41, 2025-03-09__19-52-45.637672, -0.0102671, -0.446911, 0.0369312, -2.36498, 0.00228842, 1.84534, 0.810306, 0.384197, 0.00721777, 0.176124, 0.383911, 0.00822835, 0.175566, 0, 0, 0, 0, 0, 0.437648, 0.341941, 0.34107, 0.408871, 0.344537, 0.0535419, 0.0622756, 0.34788, 0.34107, 0
0.42, 2025-03-09__19-52-45.647665, -0.0102508, -0.446915, 0.0374056, -2.36497, 0.00228842, 1.84534, 0.810304, 0.384199, 0.00735641, 0.176128, 0.383911, 0.00822835, 0.175566, 0, 0, 0, 0, 0, 0.437651, 0.341945, 0.341044, 0.408872, 0.344537, 0.0535409, 0.0622764, 0.34788, 0.341044, 0
0.43, 2025-03-09__19-52-45.657646, -0.0102731, -0.446929, 0.0377948, -2.36497, 0.0022871, 1.84535, 0.810303, 0.384208, 0.00744656, 0.176136, 0.383911, 0.00822835, 0.175566, 0, 0, 0, 0, 0, 0.437653, 0.341947, 0.341023, 0.408873, 0.344537, 0.053542, 0.0622753, 0.347881, 0.341023, 0
