time, timestamp, robot_q__0, robot_q__1, robot_q__2, robot_q__3, robot_q__4, robot_q__5, robot_q__6, ee_pos__0, ee_pos__1, ee_pos__2, goal_pos__0, goal_pos__1, goal_pos__2, collision_state__0, collision_state__1, collision_state__2, collision_state__3, collision_state__4, collision_state__5, collision_state__6, collision_state__7, collision_state__8, collision_distance__0, collision_distance__1, collision_distance__2, collision_distance__3, collision_distance__4, collision_distance__5, collision_distance__6, collision_distance__7, collision_distance__8, collision_closest_point_in_world__0, collision_closest_point_in_world__1, collision_closest_point_in_world__2, collision_closest_distance, constraint_flag, 
0.25, 2025-03-11__02-24-41.268367, 0.272721, -0.282115, -0.217414, -1.8709, 0.0500736, 1.63347, 0.79033, 0.46321, 0.0181224, 0.305421, 0.46321, 0.0181224, 0.305421, 0, 0, 0, 0, 0, 0, 0, 0, 0, inf, inf, inf, inf, inf, inf, inf, inf, inf, 0, 0, 0, inf, 0
0.26, 2025-03-11__02-24-41.278365, 0.272724, -0.286382, -0.216009, -1.87647, 0.0500716, 1.63349, 0.790043, 0.46321, 0.0181224, 0.305421, 0.46321, 0.0181224, 0.305421, 0, 0, 0, 0, 0, 0, 0, 0, 0, inf, inf, inf, inf, inf, inf, inf, inf, inf, 0, 0, 0, inf, 0
0.27, 2025-03-11__02-24-41.288376, 0.272671, -0.290027, -0.214533, -1.88172, 0.0500667, 1.63349, 0.789787, 0.46321, 0.0181224, 0.305421, 0.46321, 0.0181224, 0.305421, 0, 0, 0, 0, 0, 0, 0, 0, 0, inf, inf, inf, inf, inf, inf, inf, inf, inf, 0, 0, 0, inf, 0
0.28, 2025-03-11__02-24-41.298363, 0.272693, -0.293225, -0.213011, -1.88683, 0.0500652, 1.63347, 0.789596, 0.46321, 0.0181224, 0.305421, 0.46321, 0.0181224, 0.305421, 0, 0, 0, 0, 0, 0, 0, 0, 0, inf, inf, inf, inf, inf, inf, inf, inf, inf, 0, 0, 0, inf, 0
0.29, 2025-03-11__02-24-41.308377, 0.272773, -0.296114, -0.211455, -1.89166, 0.0500705, 1.63345, 0.789447, 0.46321, 0.0181224, 0.305421, 0.46321, 0.0181224, 0.305421, 0, 0, 0, 0, 0, 0, 0, 0, 0, inf, inf, inf, inf, inf, inf, inf, inf, inf, 0, 0, 0, inf, 0
0.3, 2025-03-11__02-24-41.318376, 0.27273, -0.298591, -0.209803, -1.89601, 0.050069, 1.63347, 0.789323, 0.46321, 0.0181224, 0.305421, 0.46321, 0.0181224, 0.305421, 0, 0, 0, 0, 0, 0, 0, 0, 0, inf, inf, inf, inf, inf, inf, inf, inf, inf, 0, 0, 0, inf, 0
0.31, 2025-03-11__02-24-41.328376, 0.272651, -0.300699, -0.208144, -1.89983, 0.0500651, 1.63348, 0.789211, 0.46321, 0.0181224, 0.305421, 0.46321, 0.0181224, 0.305421, 0, 0, 0, 0, 0, 0, 0, 0, 0, inf, inf, inf, inf, inf, inf, inf, inf, inf, 0, 0, 0, inf, 0
0.32, 2025-03-11__02-24-41.338378, 0.272621, -0.302573, -0.20651, -1.90323, 0.0500667, 1.63347, 0.789094, 0.46321, 0.0181224, 0.305421, 0.46321, 0.0181224, 0.305421, 0, 0, 0, 0, 0, 0, 0, 0, 0, inf, inf, inf, inf, inf, inf, inf, inf, inf, 0, 0, 0, inf, 0
0.33, 2025-03-11__02-24-41.348378, 0.272613, -0.304242, -0.204809, -1.90626, 0.0500667, 1.63348, 0.789, 0.46321, 0.0181224, 0.305421, 0.46321, 0.0181224, 0.305421, 0, 0, 0, 0, 0, 0, 0, 0, 0, inf, inf, inf, inf, inf, inf, inf, inf, inf, 0, 0, 0, inf, 0
0.34, 2025-03-11__02-24-41.358376, 0.272619, -0.305639, -0.20315, -1.90902, 0.0500674, 1.63347, 0.788939, 0.46321, 0.0181224, 0.305421, 0.46321, 0.0181224, 0.305421, 0, 0, 0, 0, 0, 0, 0, 0, 0, inf, inf, inf, inf, inf, inf, inf, inf, inf, 0, 0, 0, inf, 0
0.35, 2025-03-11__02-24-41.368391, 0.272608, -0.306679, -0.201459, -1.91151, 0.0500644, 1.63347, 0.788877, 0.46321, 0.0181224, 0.305421, 0.46321, 0.0181224, 0.305421, 0, 0, 0, 0, 0, 0, 0, 0, 0, inf, inf, inf, inf, inf, inf, inf, inf, inf, 0, 0, 0, inf, 0
0.36, 2025-03-11__02-24-41.378365, 0.272597, -0.30746, -0.199682, -1.91369, 0.0500667, 1.63347, 0.788748, 0.46321, 0.0181224, 0.305421, 0.46321, 0.0181224, 0.305421, 0, 0, 0, 0, 0, 0, 0, 0, 0, inf, inf, inf, inf, inf, inf, inf, inf, inf, 0, 0, 0, inf, 0
0.37, 2025-03-11__02-24-41.388383, 0.27262, -0.308102, -0.197912, -1.91552, 0.0500674, 1.63347, 0.788631, 0.46321, 0.0181224, 0.305421, 0.46321, 0.0181224, 0.305421, 0, 0, 0, 0, 0, 0, 0, 0, 0, inf, inf, inf, inf, inf, inf, inf, inf, inf, 0, 0, 0, inf, 0
0.38, 2025-03-11__02-24-41.398379, 0.272596, -0.308514, -0.196112, -1.91693, 0.0500674, 1.63347, 0.788535, 0.46321, 0.0181224, 0.305421, 0.46321, 0.0181224, 0.305421, 0, 0, 0, 0, 0, 0, 0, 0, 0, inf, inf, inf, inf, inf, inf, inf, inf, inf, 0, 0, 0, inf, 0
0.39, 2025-03-11__02-24-41.408376, 0.272565, -0.308735, -0.194339, -1.918, 0.0500674, 1.63347, 0.788427, 0.46321, 0.0181224, 0.305421, 0.46321, 0.0181224, 0.305421, 0, 0, 0, 0, 0, 0, 0, 0, 0, inf, inf, inf, inf, inf, inf, inf, inf, inf, 0, 0, 0, inf, 0
0.4, 2025-03-11__02-24-41.418364, 0.272549, -0.308891, -0.192571, -1.91882, 0.0500667, 1.63347, 0.788318, 0.46321, 0.0181224, 0.305421, 0.46321, 0.0181224, 0.305421, 0, 0, 0, 0, 0, 0, 0, 0, 0, inf, inf, inf, inf, inf, inf, inf, inf, inf, 0, 0, 0, inf, 0
0.41, 2025-03-11__02-24-41.428382, 0.272562, -0.308947, -0.190835, -1.91942, 0.0500711, 1.63347, 0.788209, 0.46321, 0.0181224, 0.305421, 0.46321, 0.0181224, 0.305421, 0, 0, 0, 0, 0, 0, 0, 0, 0, inf, inf, inf, inf, inf, inf, inf, inf, inf, 0, 0, 0, inf, 0
0.42, 2025-03-11__02-24-41.438438, 0.272572, -0.308893, -0.188896, -1.91985, 0.0500674, 1.63347, 0.78808, 0.46321, 0.0181224, 0.305421, 0.46321, 0.0181224, 0.305421, 0, 0, 0, 0, 0, 0, 0, 0, 0, inf, inf, inf, inf, inf, inf, inf, inf, inf, 0, 0, 0, inf, 0
0.43, 2025-03-11__02-24-41.448416, 0.272558, -0.308829, -0.187071, -1.92011, 0.050069, 1.63348, 0.787962, 0.46321, 0.0181224, 0.305421, 0.46321, 0.0181224, 0.305421, 0, 0, 0, 0, 0, 0, 0, 0, 0, inf, inf, inf, inf, inf, inf, inf, inf, inf, 0, 0, 0, inf, 0
0.44, 2025-03-11__02-24-41.458442, 0.272587, -0.308767, -0.185227, -1.92029, 0.0500701, 1.63348, 0.787865, 0.46321, 0.0181224, 0.305421, 0.46321, 0.0181224, 0.305421, 0, 0, 0, 0, 0, 0, 0, 0, 0, inf, inf, inf, inf, inf, inf, inf, inf, inf, 0, 0, 0, inf, 0
0.45, 2025-03-11__02-24-41.468377, 0.272567, -0.308693, -0.183521, -1.9204, 0.0500673, 1.63348, 0.787766, 0.46321, 0.0181224, 0.305421, 0.46321, 0.0181224, 0.305421, 0, 0, 0, 0, 0, 0, 0, 0, 0, inf, inf, inf, inf, inf, inf, inf, inf, inf, 0, 0, 0, inf, 0
0.46, 2025-03-11__02-24-41.478377, 0.272539, -0.308599, -0.181605, -1.92047, 0.0500657, 1.63348, 0.78763, 0.46321, 0.0181224, 0.305421, 0.46321, 0.0181224, 0.305421, 0, 0, 0, 0, 0, 0, 0, 0, 0, inf, inf, inf, inf, inf, inf, inf, inf, inf, 0, 0, 0, inf, 0
0.47, 2025-03-11__02-24-41.488376, 0.272533, -0.308504, -0.179733, -1.92049, 0.0500688, 1.63348, 0.78754, 0.46321, 0.0181224, 0.305421, 0.46321, 0.0181224, 0.305421, 0, 0, 0, 0, 0, 0, 0, 0, 0, inf, inf, inf, inf, inf, inf, inf, inf, inf, 0, 0, 0, inf, 0
0.48, 2025-03-11__02-24-41.498376, 0.272532, -0.308427, -0.177907, -1.92048, 0.0500697, 1.63348, 0.787419, 0.46321, 0.0181224, 0.305421, 0.46321, 0.0181224, 0.305421, 0, 0, 0, 0, 0, 0, 0, 0, 0, inf, inf, inf, inf, inf, inf, inf, inf, inf, 0, 0, 0, inf, 0
0.49, 2025-03-11__02-24-41.508380, 0.272524, -0.30837, -0.176101, -1.92046, 0.0500672, 1.63348, 0.787278, 0.46321, 0.0181224, 0.305421, 0.46321, 0.0181224, 0.305421, 0, 0, 0, 0, 0, 0, 0, 0, 0, inf, inf, inf, inf, inf, inf, inf, inf, inf, 0, 0, 0, inf, 0
0.5, 2025-03-11__02-24-41.518376, 0.27249, -0.308335, -0.174256, -1.92048, 0.0500688, 1.63348, 0.787115, 0.46321, 0.0181224, 0.305421, 0.46321, 0.0181224, 0.305421, 0, 0, 0, 0, 0, 0, 0, 0, 0, inf, inf, inf, inf, inf, inf, inf, inf, inf, 0, 0, 0, inf, 0
0.51, 2025-03-11__02-24-41.528377, 0.27251, -0.30831, -0.172437, -1.92048, 0.050066, 1.63348, 0.786976, 0.46321, 0.0181224, 0.305421, 0.46321, 0.0181224, 0.305421, 0, 0, 0, 0, 0, 0, 0, 0, 0, inf, inf, inf, inf, inf, inf, inf, inf, inf, 0, 0, 0, inf, 0
0.52, 2025-03-11__02-24-41.538375, 0.272521, -0.308298, -0.170601, -1.92048, 0.0500705, 1.63348, 0.786843, 0.46321, 0.0181224, 0.305421, 0.46321, 0.0181224, 0.305421, 0, 0, 0, 0, 0, 0, 0, 0, 0, inf, inf, inf, inf, inf, inf, inf, inf, inf, 0, 0, 0, inf, 0
